"","env","id","y"
"824","MIH1_2023","PHB47/PHZ51",157.9901919
"825","MIH1_2023","PHG47/LH244",166.9450474
"826","MIH1_2023","PHK56/LH244",202.154276
"827","MIH1_2023","PHN11/LH244",145.4100786
"828","MIH1_2023","PHN11_LH145_0005/LH244",137.5443487
"829","MIH1_2023","PHN11_LH145_0028/LH244",147.6529412
"830","MIH1_2023","PHN11_OH43_0075/LH244",183.4030233
"831","MIH1_2023","PHN11_OH43_0088/LH244",151.6847372
"832","MIH1_2023","PHN11_PHG47_0251/LH244",163.7764616
"833","MIH1_2023","PHN11_PHW65_0323/LH244",223.5310791
"834","MIH1_2023","PHR03/LH244",142.5772392
"835","MIH1_2023","PHW65_MOG_0176/LH244",194.0460672
"836","MIH1_2023","TX777/LH195",127.0873732
"837","MIH1_2023","W10001_0007/LH244",146.3755169
"838","MIH1_2023","W10001_0022/LH244",160.3389523
"839","MIH1_2023","W10001_0040/LH244",151.0366763
"840","MIH1_2023","W10005_0029/LH244",199.3063314
"841","MIH1_2023","W10005_0111/LH244",157.206142
"842","MIH1_2023","W10010_0118/LH244",152.6411792
"843","MIH1_2023","W10010_0124/LH244",189.605503
"844","MIH1_2023","W10010_0148/LH244",173.6993496
"845","MIH1_2023","W10010_0294/LH244",198.1352777
"846","MIH1_2023","W10010_0358/LH244",187.489675
